k10,k_kinetics,xNH3_r2,xNO3_r2,xNO2_r2,xNOrg_r2,xN2_r2,ANH3_r2,ANO3_r2,ANO2_r2,ANOrg_r2,AN2_r2,r2_mean,r2_all
1805,11100001101,0.7080670672022089,-2.87332373789322,-1.5056539033069876,-0.9684082128669251,-0.7042174914574837,0.7754331503669525,-2402.7068632373494,-1.187304196679186,-95.17795639541487,-0.3031627848331848,-250.39433897422322, -0.04559418377926261
1806,11100001110,0.6818560613062492,-2.920344274010846,-5.2264836350240405,-0.967279408257421,-0.2224379434221846,0.7134744685171533,-2427.723608185095,-0.32260686988952014,-82.14564922150988,-0.3331213911919133,-251.84662003985778, -0.08320240412404956
1807,11100001111,0.7080685619757301,-2.873300697538021,-1.5070624856192674,-0.9684080694956589,-0.7016352664833143,0.7754325146944644,-2402.7067808055267,-1.187293923859793,-95.17728058822365,-0.29289917446072233,-250.3931159934537, -0.04543601391079277
1808,11100010000,0.7080699963672528,-2.8731865652747337,-1.5061556960983253,-0.9684102315475456,-0.7022115284915518,0.7754329856490323,-2402.7554806658463,-1.1873066195631132,-95.17305947209276,-0.295085933282196,-250.39773937301803, -0.045466101756493016
1809,11100010001,0.7076907148260982,-2.8736367337893656,-1.5450272076410738,-0.9684013806519773,-0.40076496105738246,0.7756806815101612,-2402.726112178926,-1.1203886566513184,-94.9646404880415,-0.32535411032707096,-250.34409543207494, -0.04713244785597226
1810,11100010010,0.7076420470916036,-2.8726974339757305,-1.5371951133275408,-0.9684137132444104,-0.26809361311123725,0.7757617159757335,-2403.0254907699064,-1.1859004058303717,-95.01144579979336,-0.28736239611420444,-250.36731954822358, -0.04532622310142753
1811,11100010011,0.7077229103023024,-2.873489651471919,-1.5389610101069735,-0.9683997798204791,-0.33956134221507006,0.7756943657809162,-2402.718521002926,-1.1842994272015082,-95.01940868516036,-0.3607685745438949,-250.35199921973626, -0.045235156542480226
1812,11100010100,0.6731741396763581,-2.8946363028992885,-5.269234062848061,-0.9674889234762287,-0.2743427348642602,0.8020097462222953,-2425.253623435444,-0.9606286999440328,-84.15179810619408,-0.3408371643876422,-251.86374055441593, -0.04272843757127709
1813,11100010101,0.7080683199795212,-2.8734642103345234,-1.5075328596260231,-0.9684052021789671,-0.7042136028607868,0.7754331329134692,-2402.707188803524,-1.1873404542484258,-95.17527492037979,-0.30362064637603914,-250.39435392466356, -0.04560157327810366
1814,11100010110,0.701740169557176,-2.8811053321616447,-1.8735409847854485,-0.9682641856678398,-0.09349017957408146,0.7820115019543129,-2406.684260196816,-1.0722335019372462,-92.62472078447037,-0.33703011835074914,-250.5050893612252, -0.04058985795494019
1815,11100010111,0.7080690986195192,-2.8733061489649163,-1.5060462574476507,-0.9684082031323098,-0.7016451858360611,0.7754316511483474,-2402.706427583874,-1.18713158450845,-95.17801710756433,-0.29369251894815807,-250.39311738405075, -0.04544644028608302
1816,11100011000,0.6852330690792319,-2.8973676278461555,-5.26913397443619,-0.9675580813365252,-0.22153948350859887,0.7279505603405411,-2416.05454584086,-0.426434438077973,-83.61554955326214,-0.3330729963711978,-250.8372018366279, -0.08267176366202844
1817,11100011001,0.7080706433672094,-2.873287438512153,-1.5073473702167504,-0.9684082003488221,-0.7042480074780126,0.775432291136832,-2402.7070259614047,-1.1872841604094004,-95.17255220574202,-0.3038445294851395,-250.39404949390928, -0.045607663795133924
1818,11100011010,0.7075977632330874,-2.874062776525538,-1.5410744236453282,-0.9683945358736235,-0.30799074004169413,0.7757267877287727,-2403.0265087764064,-1.1304698294874953,-94.93868001601135,-0.32581988005386586,-250.36296764270838, -0.047256887437107986
1819,11100011011,0.708071808045794,-2.8732915256118012,-1.5077878568177434,-0.9684079439644555,-0.7041794024168306,0.7754319242074785,-2402.707315403394,-1.1872314671404767,-95.17058420084687,-0.3019277094471351,-250.39372217773865, -0.045570847151473526
1820,11100011100,0.6709350824435407,-2.9191925219175534,-5.271679864652694,-0.9672198255860975,-0.2740105705127369,0.802537719936948,-2417.53962033252,-0.46032620913955036,-84.27959899071026,-0.3409326116267377,-251.0579108124285, -0.04264611766903981
1821,11100011101,0.7080557422501982,-2.8733100022758977,-1.5070605194390798,-0.9684079920506932,-0.6834177299078084,0.7754417541387428,-2402.707480320636,-1.187332838023294,-95.17401319790198,-0.2954342323703185,-250.3912959336216, -0.04546975444967316
1822,11100011110,0.708074928781601,-2.87328650323656,-1.5108125885646708,-0.9684070742186754,-0.7042756341678851,0.7754223799064339,-2402.719869688591,-1.1867750832417996,-95.18802341046555,-0.3025895085326331,-250.39705421823305, -0.045582470872266745
1823,11100011111,0.7080704895352377,-2.8733114116182263,-1.5060178311425294,-0.9684081311325026,-0.704235393177689,0.775430662062537,-2402.707028877016,-1.1873096757092116,-95.1785090727606,-0.30265005973998504,-250.3943969300699, -0.04558429282694365
1824,11100100000,0.5837333611598293,-3.1242062909358506,-1.1514046594803369,-0.9667865371656115,-0.5210783332476736,0.8300712239796957,-2534.517721529189,0.0024478664342585388,-43.852400650632916,-0.3145815228865143,-258.30319270719644, -0.04625618642728635
1825,11100100001,-3.966285193161867,-9.03065781031484,-1.7979963652127622,-4.827024569419002,-1.7922040718194396,0.4464169837579569,-4817538.478888031,-13.474573140472547,-7.6771576929131236,-0.9744861705623693,-481758.157285606, 0.9912992761936619
1826,11100100010,0.5835612434658612,-2.5270650288983805,-0.5920849104740808,-0.9751672057314911,-0.34797602211105905,0.7991711734461835,-2635.935090032501,-1.2569212031124795,-41.25249615091448,-0.2981303321757067,-268.18021984690074, -0.050758514991328996
1827,11100100011,-4.098567212095613,-9.394493498994368,-1.7980308548405186,-4.334976982822092,-1.7921923513225417,0.44962977140816573,-5120503.315813427,-39.1878249558086,-7.472945164604381,-0.9552085395346182,-512057.19004232157, 0.9915010108871889
1828,11100100100,0.6418872798869277,-2.7193830534605468,-1.0477330396015518,-0.9718012593573178,-0.37335338962187725,0.8289670977711618,-2510.5285818770967,-1.2864715405106129,-70.00941553706981,-0.30323607816279097,-258.5769121397223, -0.0483100445027036
1829,11100100101,-3.6155548400743207,-7.864671299847865,-1.798043919903502,-4.834994052651055,-1.7921300730764442,0.4483694758845196,-3496566.786750551,-55.80254529701236,-13.197576136657595,-0.9966817717660073,-349665.62405784655, 0.9907188152218491
1830,11100100110,0.6172451173814609,-2.6268642323030984,-0.7270875929014342,-0.9730316313306215,-0.3564866363172998,0.8265518612524511,-2565.5258124601355,-1.191474850593194,-59.89981338641677,-0.3019427664065717,-263.01587165777704, -0.04927618853167881
1831,11100100111,-3.816088156153448,-7.780575465426811,-1.7980857116151325,-4.362116475031513,-1.7921622805890327,0.4536869669816235,-3563119.1860063826,-46.72158186305615,-12.736125181954524,-0.9947527176278366,-356319.8733807267, 0.9910887225981234
1832,11100101000,0.6117513815216669,-3.1654937329196073,-3.703396541424386,-0.9651857329129732,-0.28818000708845326,0.35005892771742475,-2484.4379744805938,-0.03821237800044197,-46.67934995592103,-0.33324389257054077,-253.8649226412192, -0.06718186217952926
1833,11100101001,-4.013884524826025,-10.00806750922496,-1.798065465883857,-5.150724334987783,-1.792199855900074,0.4493069230700365,-2863868.6179647893,-128.18639951789154,-7.615950972817624,-0.9582929031514498,-286402.7692242951, 0.9915257404165226
1834,11100101010,0.7080608714620016,-2.873480061540028,-1.5108316393084733,-0.9684043709893919,-0.7000429902357572,0.7754406344364733,-2402.739473733569,-1.1850513868368844,-95.15873554879803,-0.28869209908491067,-250.3941210324464, -0.04537792643913385
1835,11100101011,0.24712122256737235,-3.5951095752967044,-0.3960758174483494,-0.9549983198366998,-0.33867499884148766,0.4342102316431774,-2430.1708444308647,-1.1362423260331482,-18.658043362846183,-0.29041209683628133,-245.4859069473793, -0.04101808856425082
1836,11100101100,-4.678503340913895,-3.8225775834313067,-1.828242421668628,-5.000728354433957,-1.7915743044945298,0.6937528632458754,-13.288148209091347,-1.2390492904569301,-3.020695320909902,-2.575441096214695,-3.6551207058369313, 0.9274557621402577
1837,11100101101,-3.571277956519226,-6.584288705751453,-1.7982500627605047,-4.1793194328316146,-1.7920732582886876,0.4545890052315401,-1007092.8368699235,-53.36384200973774,-12.491720306046746,-1.0115077367981766,-100717.71745603869, 0.9906410256336554
1838,11100101110,0.705205272811986,-2.8784614819650045,-1.6716424732803268,-0.9683391548526452,0.01994406299936613,0.7779760849112234,-2403.984431561025,-1.0830788937014248,-94.51137236278491,-0.3381707006787922,-250.39323712075657, -0.041638911819266156
1839,11100101111,0.2801843709725409,-3.668709311402541,-0.4194040698983168,-0.9559696086358711,-0.3431095535917399,0.5272648597218057,-2430.8823161568016,-1.2467573587227312,-26.75059375724149,-0.28704637566373314,-246.37464569612635, -0.041465321200240934
1840,11100110000,-4.400787213944409,-0.13064018303026947,-1.7980004320109546,-1.229806801865946,-1.7922539722930062,0.4609489223878743,-23378.141033675587,-1.1404260359867306,-6.569293198145844,-1.1507112154002677,-2339.5892003805875, 0.9908483984109719
1841,11100110001,-4.172025036366474,-10.836800564660075,-1.7984629150197642,-4.5737715616769155,-1.7921277687546864,0.4772130236084524,-4715604.144719653,-11.860442498906165,-5.954068339269204,-1.0005025624942019,-471564.56557078764, 0.9922324544180994
1842,11100110010,0.6639374355590437,-2.708098914345299,-1.1767219909513695,-0.9710971880600228,-0.3797442170139764,0.8248778523181965,-2504.1856362408557,-1.3107927360027536,-66.43544405187947,-0.3039436368078796,-257.598266368804, -0.04776798443993746
1843,11100110011,0.41784256030912503,-3.2314093195516103,-0.45450669893117013,-0.9601246678392283,-0.3462309154299106,0.6398498417428582,-2416.0686272281678,-1.2130303554763682,-25.158683513214957,-0.2894384341430143,-244.6664358730702, -0.043373918319858484
1844,11100110100,-3.9502433515923787,-0.11784881195136676,-1.797868432383325,-1.251647185885957,-1.7922379021653123,0.45544754071282123,-20083.414616880615,-1.1690870564490883,-14.065694212311145,-1.1961936139191232,-2010.829998990656, 0.9900389532726078
1845,11100110101,-3.8255701127535344,-9.051715746276656,-1.7984950725820639,-4.571752542077189,-1.7920460537755156,0.47889985595570905,-3356249.094518781,-7.676171419653558,-11.572735380007165,-1.0295575694680217,-335628.99336628214, 0.9917517290489762
1846,11100110110,0.43429090725278097,-2.0423546735661438,-0.4483116963411651,-0.98515429382303,-0.34130748206304107,0.6409679946775058,-2858.794708480202,-1.0183246086156905,-32.58032106851724,-0.2912839283592952,-289.5426507329558, -0.05681866747441
1847,11100110111,-0.619874337447833,-6.054804633225594,-1.0659611862967209,-0.2842551613653712,-0.9547432107288143,-0.16844072898269302,-4.740211112987861,-0.9237186733376812,-2.846451805320447,-0.8900717326615488,-1.8548532582354564, 0.5515133736887747
1848,11100111000,0.6687197505853744,-2.970339442450663,-3.7374331755479586,-0.9674268877872914,-1.692571728720817,0.8065824435612169,-2425.6695528653227,0.006277375613812697,-76.97897637835182,-0.3171979994678915,-251.08519189078885, -0.04605617223246394
1849,11100111001,0.2460920707383083,-3.4161546553703017,-0.4032182012366712,-0.9575655505321403,-0.3408301388331214,0.46368703052499516,-2429.4924130776617,-1.1809906441257656,-17.969826152146943,-0.28924662675159674,-245.33404659453953, -0.0423840512339162
1850,11100111010,0.6545743553572603,-3.1642819211376034,-1.0038668062238285,-0.9633751173354981,-0.3695184789510404,0.8252884305797823,-2475.624978278089,-1.0641621590492165,-48.692263356656,-0.3071176476823212,-252.97097009791884, -0.043718073811428004
1851,11100111011,-4.332170988043499,-17.344511297682605,-1.798451078152509,-5.159086660688587,-1.792129264193985,0.4833852791082125,-4278302.641913613,-24.638909796450914,-5.836093115202495,-1.0006498966100668,-427836.40605304315, 0.9925889526653497
1852,11100111100,0.24582341244219152,-4.508373168369878,-1.0989343743292803,-0.9578595098674267,-0.3248197894589968,-0.34130571557350664,-3390.7144472814084,-0.3253255307797116,-0.5156288564525306,-0.33333693059959413,-339.8874207744397, -0.03501147272455185
1853,11100111101,-3.748553235235236,-9.184464755783864,-1.7986370775071907,-4.773449747087396,-1.7919701111251607,0.4793989189389203,-1749604.769676251,-13.736024944353835,-11.520415628005079,-1.0251262244144894,-174965.18689190556, 0.9917789822554189
1854,11100111110,0.6861069530331552,-3.025099517604522,-5.269139911105496,-0.9654750470508184,-0.20024605976775822,-0.5152916975416515,-2417.2523962363452,-0.6881086159203682,-97.3988801878162,-0.3333407510583093,-252.49618710711775, -0.022978993647815082
1855,11100111111,0.6903365621269457,-2.9041575238449684,-5.269139912916232,-0.9681171946757274,-1.2996312179587464,0.7870157726968267,-2404.848573261694,-0.18457582401157713,-88.89411910428143,-0.2989541531104629,-250.31899158576692, -0.04642702064965398
1856,11101000000,0.686383420664489,-2.921806214889976,-5.269139896376333,-0.9676478489319977,-0.049272139015236194,0.15446141849057626,-2419.5359596582393,-0.5728923711335518,-83.10716669965407,-0.33332663950115227,-251.19163666285868, -0.029260111000366962
1857,11101000001,0.6978778185562358,-2.8935520399467896,-5.269139951338197,-0.9675473922438602,0.010429055889387029,-0.33660246607211763,-2402.9093745289238,-0.37756115947573954,-33.59663000684972,-0.33333335696152067,-244.59754340273668, -0.025815285189489945
1858,11101000010,0.69271417271136,-2.8806996350276997,-5.269139912899092,-0.9680126785048107,-0.03224804076173671,0.6993684939089586,-2423.295859449859,-0.6432331611630739,-88.01533396573903,-0.3332831236334839,-252.00457273009678, -0.05072964979618311
1859,11101000011,0.6886645757115835,-2.941128221226368,-4.567542584987582,-0.9671307823750805,-1.5047445923652711,0.7897651424270311,-2402.938533056631,-1.217103242243427,-86.93370198230014,-0.2875596493284802,-249.9879014393319, -0.04483896805888099
1860,11101000100,0.6815917178106206,-2.899646206354589,-5.269139913412884,-0.968043364466395,-0.16564205448665636,-0.3439155011170911,-2415.403153907232,-0.5333973886910868,-104.75050747258736,-0.3333336099253934,-252.99851877004625, -0.026176675813805783
1861,11101000101,0.6563129627611951,-3.010471442306325,-5.269139852781864,-0.9662466806194618,-0.28158762531412185,0.7674215577129954,-2403.165340517892,-1.1014355418340238,-79.46235594573756,-0.3325302008142954,-249.21653732868262, -0.06290478128584898
1862,11101000110,0.6703457851313901,-2.924367796288347,-5.269139911175749,-0.9676107406979386,-0.25245529534763,0.33552899289035776,-2419.4274940958403,-1.325224323626359,-87.73742732774356,-0.3334051416936221,-251.72312498543926, -0.000308507382497325
1863,11101000111,0.6806156020158083,-2.977872062359603,-5.269139912914772,-0.9663447977707658,-0.23264907634274623,0.8116669258416506,-2403.4075322902495,-0.6343793143830618,-86.60200126780718,-0.33410831756402715,-249.89317445115344, -0.023804312423462592
1864,11101001000,0.6888770750339106,-2.935910154158918,-5.269287314925452,-0.9672657185025424,-0.044787224375823165,-0.3333372670708723,-3085.951907879249,-0.3333676727472772,-0.3365469351859993,-0.33333333335306414,-309.5816866424535, -0.025770192572657002
1865,11101001001,0.6823768537037198,-2.881327843684506,-5.269139912916229,-0.9681298149457116,-0.20413656964844606,-0.5294329036122498,-2403.1410959665936,-1.893558371328938,-96.0785243012263,-0.33334189578754425,-251.06163107260403, -0.022457830931898126
1866,11101001010,0.6982140881802616,-2.896318363252623,-5.269139912916229,-0.967913828925965,-0.8025125496841141,0.7822049477196437,-2406.632496372064,-0.22410697167191285,-91.06339324760054,-0.3200356679179799,-250.66954978781337, -0.04510732411394858
1867,11101001011,0.6852319276951986,-2.879532307218232,-5.269139912916103,-0.9681045737459488,-0.1835090095427485,-0.44289421485481517,-2403.128034866938,-2.8240328282715925,-103.87945292298129,-0.33333682956548927,-251.9222805538339, -0.024720544152511348
1868,11101001100,0.6914743374470584,-2.9174220079154494,-5.268963786628072,-0.9676777381152724,-2.0007702204291182,0.7877751592060871,-2411.137036801297,-0.8698231321254162,-88.1979036484078,-0.2916561552286514,-251.0172003993494, -0.04518293720803812
1869,11101001101,0.6846968047713307,-2.8809205581676336,-5.269139914522164,-0.9681745826120156,-0.16878835976735407,-0.34483782131544216,-2403.1132614041917,-0.905126470260172,-122.2439450645314,-0.3333336430216227,-253.55428310136182, -0.026179944490505758
1870,11101001110,0.6964077129240341,-2.9217778100198637,-5.2691399017518785,-0.9673664043449428,-2.4880926437176156,0.7850362218431898,-2409.522244826515,-0.7859432542848959,-87.97499395793712,-0.2913215427974196,-250.87394364066012, -0.0449763162440433
1871,11101001111,0.6867812538521196,-2.881176636331776,-5.269139912955193,-0.9681501058703887,-0.13773379999245705,-0.34121952868962446,-2403.094020079603,-0.7014772551144672,-95.89153407484497,-0.3333335027128008,-250.89310036422626, -0.02610937598771068
1872,11101010000,0.6839025770982796,-2.8509743835748567,-5.269139912915061,-0.9686322706812809,-0.19359616828320725,-0.5539330630290769,-2414.909930991158,-1.7147846868837218,-94.06425316788506,-0.33334323304048086,-252.01746853003527, -0.02174612825761879
1873,11101010001,0.6676084526743404,-3.225415162020356,-5.2689746579820005,-0.962793241172798,-0.2506961529016334,-0.4057983481627294,-2404.9997096987727,-2.163197446899481,-139.3192024822596,-0.3333377000902038,-255.6261516437588, -0.025043602635010487
1874,11101010010,0.6734694783625949,-2.882071577409912,-5.269139912916026,-0.9680788855811553,-0.25736604977519506,0.29410920727191014,-2420.315935296317,-1.0212122025374923,-80.81129313464915,-0.3332805367648275,-251.0890798910316, -0.052856096633093985
1875,11101010011,0.6896192226868845,-2.9113899232557423,-5.269148887765314,-0.9676130126353268,-0.06469044690006909,-0.3333594168383194,-2404.8497772621376,-0.33408231222238327,-0.36332882819723666,-0.33333333366695106,-241.47371042009323, -0.0259697867121762
1876,11101010100,0.6756425004010722,-2.89174333571809,-5.269138402801026,-0.9678939928753012,-0.2506102952260256,0.6726447036027603,-2433.0446144436705,-0.9680330999574698,-84.8021728539977,-0.3331344305537507,-252.71790536507962, -0.08315044221945556
1877,11101010101,0.6801639208701433,-2.953619605900588,-5.269139926244931,-0.9671364535024787,-0.18049485119877473,-0.33884203984244854,-2403.1260615460187,-0.4400659462536165,-31.70485229262041,-0.33333349458011563,-244.46333822352918, -0.026314498842658907
1878,11101010110,0.6622535658067032,-2.9128972909759656,-5.269140029439802,-0.9677109466015135,-0.2775138584486385,0.710370569138779,-2440.6744839333323,-0.775870081235098,-83.06082762469242,-0.33296174289006286,-253.28987813726704, -0.07787121454090529
1879,11101010111,0.6815423234256139,-3.0355722170106905,-5.269139782220913,-0.965331705743441,-0.2311738960881473,0.659093856250423,-2403.6566122178847,-1.1213404046633784,-84.68306363984469,-0.33341525313065823,-249.79550129369105, 0.002429169701764655
1880,11101011000,0.685357853991102,-2.9692630755940126,-5.269144974467498,-0.9669083369755358,-0.04015342079504136,-0.3344436378083706,-2416.935256916672,-0.3429060900594769,-2.489341938439476,-0.3333333455563403,-242.89953938823766, -0.025918524654743758
1881,11101011001,0.6832371488942208,-2.8793228213399837,-5.269139912904628,-0.9681324378988778,-0.2011514768181859,-0.4810152692045133,-2403.1617515797075,-1.4716601486421488,-91.31246023862738,-0.33335176582741655,-250.53947485020763, -0.017908284089849902
1882,11101011010,0.3526109554701422,-4.154821478339866,-0.4476024580551925,-0.9466011344395309,-0.35379221250661397,0.7667564070095308,-2542.7168340809426,-1.1406247499151578,-21.731785536197158,-0.2900539611907367,-257.0662748249107, -0.03542873137819402
1883,11101011011,0.6852090029504116,-2.878779891357343,-5.269139912916227,-0.9681193010947675,-0.18345378736596363,-0.42849034875075875,-2403.1386097134696,-2.9585759087384784,-106.63612582962587,-0.3333363338570572,-252.2109422024226, -0.024959451122731124
1884,11101011100,0.6903639448883627,-2.9210486796403354,-5.269137010321212,-0.9676812088460085,-1.9960101535988692,0.7883184894437272,-2408.5574235910785,-0.7577855217906717,-88.68070254078638,-0.2909306395815878,-250.79620369113118, -0.0451879284597716
1885,11101011101,0.6860557770587314,-2.880133686270591,-5.269139913117946,-0.9681613182450508,-0.15403543949921072,-0.34279987948728907,-2403.2176148315084,-0.7936968275665115,-104.5287072101973,-0.33333356169569783,-251.78015668905294, -0.026148233507342633
1886,11101011110,0.6948046703095758,-2.910486759697992,-5.269139912916229,-0.9678793812046986,-0.7844941480253502,0.7852864972952388,-2407.510356730043,-0.4287300697281433,-90.40155227597575,-0.28796923830000876,-250.70805173482864, -0.04522790266762833
1887,11101011111,0.6857869594881063,-2.880278950031668,-5.26913991291633,-0.9681350770122605,-0.16527512074735284,-0.3607340082597721,-2403.198173983428,-2.122449401986513,-140.01452113874413,-0.3333340561167908,-255.46262546897546, -0.025961052679865926
1888,11101100000,0.5932983247696823,-2.442275575388107,-0.4931041763510844,-0.9758648434616448,-0.3404688753151608,0.7896031918169456,-2629.921655439453,-1.1374286059748395,-43.034266328843366,-0.29789455131583464,-267.72600568795167, -0.051084458125404186
1889,11101100001,-4.219318513238682,-12.045988921358717,-1.7961470748179993,-4.981486735123406,-1.792360280277841,0.4293128437737257,-5897281.437743675,-40.2786713204049,-8.703874555819665,-1.2190230673425386,-589735.6045301299, 0.9873693708752811
1890,11101100010,-6.799185200906588,-0.09996707011590678,-1.7958947724698469,-1.1424501092431516,-1.7923885256424659,0.433201589274846,-26036.69643470441,-1.1872536145077022,-7.798142246079664,-1.2907830160087541,-2605.8169297670106, 0.986049961445371
1891,11101100011,-4.425372676903629,-13.406104168190154,-1.7960732350202386,-4.216996853400354,-1.7923607629814473,0.4300372831683956,-6226168.737702162,-35.21051601811572,-8.658874240735907,-1.2068656677095086,-622623.9020828501, 0.9872593887705763
1892,11101100100,0.6450690420149092,-2.6770171160102225,-0.688171166315013,-0.9718971466814654,-0.3484868113259707,0.8299260826341244,-2514.438663812048,-1.1631482953584595,-66.4542922110359,-0.3011949128704512,-258.5567876346996, -0.04833196799029893
1893,11101100101,-3.730344226424231,-11.000679969062098,-1.7957668772683442,-4.948325051368961,-1.7923675783079478,0.43148434987736783,-4923709.938052511,-46.92287217045329,-12.966340555048689,-1.3376822954414704,-492379.4000946885, 0.984958323940404
1894,11101100110,-4.525475498675256,-0.06485540975968385,-1.7957071701778258,-1.160458485794778,-1.792383122187211,0.4242032461122385,-22697.985249146273,-1.1024707431051453,-13.816473576931765,-1.3330991375503598,-2272.3151969044343, 0.9842670107204057
1895,11101100111,0.644053164957604,-2.9396540806792255,-0.7290031455844668,-0.9668050702427176,-0.35254894809832793,0.8292601461514473,-2405.1281973799987,-1.1811765573573862,-68.07119633771356,-0.3007700685675063,-247.81960382771325, -0.04554106867483432
1896,11101101000,0.6995413174989209,-2.895391688391166,-5.269139912916229,-0.9680959454038132,-0.5590105472086011,0.782182112807699,-2407.3772652977996,-0.3202650060885337,-90.3460621963567,-0.28759740844074444,-250.6541104572299, -0.04525831063780528
1897,11101101001,-4.1248557071867555,-13.27492496853572,-1.796184139960869,-4.772976497501569,-1.792351966009813,0.43070573424819414,-2866098.5502370056,-32.55047067354376,-8.752164607359594,-1.2030071532164959,-286616.63864669844, 0.987515673415735
1898,11101101010,0.7026152433272081,-2.900571380580242,-5.269139912916229,-0.9679041525520076,-0.5255034668579444,0.7805617409456665,-2406.13639355794,-0.35124149347005473,-90.46576606571217,-0.28693532920740705,-250.54202783749633, -0.045144711070990384
1899,11101101011,-4.382622979479173,-13.99050989724876,-1.7961269952459813,-4.231248565483587,-1.792356209499597,0.43445229049854484,-3056587.5513709155,-32.605763602020495,-8.431261773032167,-1.21152786433447,-305665.55583365116, 0.987507387111766
1900,11101101100,0.6563950688375145,-3.1831781319088446,-5.269139957477837,-0.964591130460779,-0.20176828567653282,0.7902485920112035,-2429.584430651769,-0.2868045449642067,-75.53353726767429,-0.33264275046101943,-251.39094490595434, -0.06491139650780275
1901,11101101101,0.70076221439727,-2.8816270986686114,-5.268806482898581,-0.9682436648116164,-0.5681119309461706,0.7857198786723879,-2403.1518081803674,-1.1740449928784544,-91.6140284559844,-0.30444429802518624,-250.44446330115107, -0.04564296572882243
1902,11101101110,0.699478038999636,-2.97904328755032,-5.269139912916229,-0.9666031028049844,-0.5922677618884469,0.782679498035004,-2405.8586981975614,-0.2506295613300171,-89.12461437141359,-0.287381446526199,-250.38462201049566, -0.04451300015871951
1903,11101101111,0.6927309728084292,-2.8921827264968716,-2.91209823526297,-0.9679824146791407,-0.42553553698095414,0.796428591536166,-2403.6758197722556,-1.1848948737565803,-87.42877150699792,-0.30377165311587384,-249.83018971552013, -0.04561173049965661
1904,11101110000,0.6556396016431911,-2.625973364205143,-0.6892724103759869,-0.9722772329114788,-0.3484486138435292,0.8299864462748449,-2531.1065107545546,-1.1605488966024113,-60.73383620278979,-0.3021154762014613,-259.6453356903566, -0.048552641797388496
1905,11101110001,-4.419228633714332,-15.723555320748819,-1.7963426342654567,-4.463507625654121,-1.7923451143478966,0.4659680219276574,-5439891.591671406,-57.402121813983875,-6.416350628888344,-1.2910417639368421,-543998.4430196921, 0.9885435477140205
1906,11101110010,0.7039057480197438,-2.850100893357615,-5.268291496621789,-0.9687283074372963,-0.5176827275290834,0.7847412993230999,-2415.3450315557498,-1.1951516323810893,-90.96067722546361,-0.3056344471992769,-251.59226512383967, -0.04591254248110399
1907,11101110011,-4.762930037421855,-15.15273225463229,-1.7963717866468163,-4.111851333258581,-1.7923481416926648,0.46978665310002177,-5427269.717319915,-51.38981906941655,-6.172636889896727,-1.282463908035119,-542735.5708686684, 0.9888176231115126
1908,11101110100,0.7022679998941503,-2.8501176402884423,-5.269113772829382,-0.9687760744668878,-0.5365805730299249,0.7850482460088062,-2415.4658315729,-1.194805922459611,-91.75742653241359,-0.3047906892412635,-251.6860126531726, -0.04592474354416365
1909,11101110101,0.6942778143849544,-2.886640744031758,-3.4056311696903006,-0.9680706701593438,-0.4466068979546174,0.7942614180741128,-2403.3566691601145,-1.1869009521436378,-88.0491864193311,-0.30409418125270093,-249.91152609622185, -0.045639936124517444
1910,11101110110,0.7026524804160497,-2.8504544249196115,-5.26896563731563,-0.9687442915377282,-0.5375352156378712,0.7849476172592782,-2415.227726427061,-1.195417715731125,-91.72003098759221,-0.30499996604577895,-251.65862745681656, -0.04591051992519235
1911,11101110111,-4.095150447534877,-12.478635377268562,-1.796209060077686,-4.123740122903528,-1.7923433889546683,0.47234556931769045,-4064649.105559403,-48.57264777200179,-11.013496400123476,-1.3475165197859682,-406473.38529529225, 0.987730390569495
1912,11101111000,0.7032879529638203,-2.8484578122637845,-5.269135899785968,-0.9687858789731798,-0.5214617118292564,0.7850726092700535,-2415.317056329604,-1.207267597813665,-91.05811627403585,-0.30569657835910924,-251.60076175204307, -0.04594913684338753
1913,11101111001,-4.443878220296412,-24.33137719067392,-1.7963735192741477,-5.13465004829882,-1.7923435040515225,0.46069034292784394,-3809842.108825799,-42.067773045098676,-6.889764115343263,-1.2595089252134208,-380992.93638040236, 0.9887716582727976
1914,11101111010,-5.856274930152493,-0.33989101558120716,-1.796047103263969,-1.2057718620963311,-1.7923755877621939,0.4431211200064884,-25304.25845823595,-1.0860576895568563,-7.443715310570269,-1.2817099513957255,-2532.4617180566324, 0.9861789095812791
1915,11101111011,-4.666522417904022,-23.827024604539314,-1.7963881460697904,-4.728191835604763,-1.79234522853803,0.4662731324720595,-3936520.143656166,-43.62641713643076,-6.543576716635658,-1.2674369762413678,-393660.79252860945, 0.9889595136185771
1916,11101111100,0.7021970795887923,-2.848520411310836,-5.269019331563143,-0.9688065559166457,-0.5371521039015585,0.785221734289982,-2415.5184586930995,-1.2025684757346822,-91.69530256176705,-0.30502731811992567,-251.68574366375347, -0.04594810934432636
1917,11101111101,0.39056083186405377,-3.1323153870949776,-0.40590622542442434,-0.9610552369259977,-0.3377622421720099,0.6254882086778327,-2422.956230555432,-1.1643957194423757,-30.551526931322616,-0.28867146355747564,-245.87818147208299, -0.04364573986647602
1918,11101111110,0.7028529402092605,-2.848858207542915,-5.267817014273442,-0.968771561151107,-0.5315776576817266,0.7849730789675485,-2415.3573790583887,-1.1971493900761874,-91.65216126482284,-0.30515805380396066,-251.66410461885638, -0.045928609321414626
