k_kinetics,ks_res,r2
"(1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1)","[ 1.99863070e+00  3.78108511e-06  1.83445732e-03 -1.97424490e-06
  2.17266130e-05 -1.19146218e-06  7.79288590e-04 -7.48765408e-03
  2.40277677e-02  8.55874197e-05 -3.17596501e-04]","0.7750105216114047"
"(1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0)","[ 1.42837437e+01  2.80604096e-06 -6.08794038e-04 -1.51929207e-06
  2.59886311e-05 -1.44097750e-06  6.12656905e-04 -3.27983871e-02
  1.37712462e-02  2.72942184e-03 -2.24947913e-02]","0.8149497368346569"
"(1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1)","[ 1.42825112e+01  2.84181136e-06 -6.08693732e-04 -1.53597242e-06
  2.59885317e-05 -1.44097221e-06  6.12644056e-04 -3.31743137e-02
  1.37714886e-02  2.72968277e-03 -3.69095127e-04]","0.816748390708827"
"(1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0)","[ 1.86219698e+01  2.78398307e-06 -8.28688091e-04 -1.50893084e-06
  2.64921398e-05 -1.47001857e-06  6.96919415e-04 -3.35054534e-02
  1.37813530e-02  2.92114958e-05 -2.24929194e-02]","0.8142790578651695"
"(1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1)","[ 1.86082812e+01  2.82060782e-06 -8.27956718e-04 -1.52605373e-06
  2.64905238e-05 -1.46992551e-06  6.96663288e-04 -3.38796852e-02
  1.37815759e-02  2.92585300e-05 -3.69070489e-04]","0.8160793014234649"
"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0)","[ 6.83290439e+00  3.57031018e-06  1.00785027e-03 -1.87591698e-06
  2.31332580e-05 -1.27346626e-06  3.83827489e-04 -2.88372502e-02
  2.62478472e-02  4.27904978e-03 -2.24981595e-02]","0.7931013955520897"
"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1)","[ 6.84241898e+00  3.61139544e-06  1.01307086e-03 -1.89505292e-06
  2.31246642e-05 -1.27295490e-06  3.83658698e-04 -2.91622073e-02
  2.61992944e-02  4.27693052e-03 -3.68500269e-04]","0.7946957463665464"
"(1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0)","[ 1.13123811e+01  3.56620785e-06  7.93078097e-04 -1.87400319e-06
  2.36319517e-05 -1.30219420e-06  4.69801451e-04 -2.95393690e-02
  2.61740358e-02  5.37735665e-05 -2.24961271e-02]","0.7919854416987058"
"(1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1)","[ 1.13096102e+01  3.60737596e-06  7.98884109e-04 -1.89315729e-06
  2.36219090e-05 -1.30159899e-06  4.69395578e-04 -2.98631314e-02
  2.61257519e-02  5.37815470e-05 -3.68479301e-04]","0.7935833585376388"
"(1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0)","[ 8.55912418e+00  2.85580541e-06  1.05518353e-04 -1.54247702e-06
  2.47220238e-05 -1.36736017e-06  4.88289308e-04 -8.92266140e-03
  1.32922457e-02  3.94526358e-03 -2.00252012e-02]","0.7999273854345169"
"(1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1)","[ 8.53793440e+00  2.89182758e-06  1.08270065e-04 -1.55932899e-06
  2.47173037e-05 -1.36708632e-06  4.87853301e-04 -9.03285459e-03
  1.32906712e-02  3.94975616e-03 -3.28961917e-04]","0.8015049046094129"
"(1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0)","[ 1.31173982e+01  2.83402652e-06 -1.23482886e-04 -1.53227814e-06
  2.52479176e-05 -1.39768844e-06  5.76628539e-04 -9.15003027e-03
  1.33019920e-02  4.81098950e-05 -2.00113451e-02]","0.798874271756935"
"(1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1)","[ 1.30859630e+01  2.87030495e-06 -1.20213046e-04 -1.54927779e-06
  2.52417977e-05 -1.39733279e-06  5.75991825e-04 -9.25984799e-03
  1.33004100e-02  4.82177391e-05 -3.28745971e-04]","0.8004528046396578"
"(1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0)","[-3.77090573e-02  3.74377336e-06  1.93648625e-03 -1.95679253e-06
  2.14936912e-05 -1.17803824e-06  2.30265969e-04 -7.31102031e-03
  2.42426428e-02  5.73847008e-03 -1.93633581e-02]","0.7759435700279651"
"(1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1)","[-4.03870814e-02  3.78579193e-06  1.94411540e-03 -1.97635345e-06
  2.14808503e-05 -1.17727815e-06  2.29798873e-04 -7.40718726e-03
  2.41851914e-02  5.73892295e-03 -3.17716956e-04]","0.77730651210368"
"(1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0)","[ 4.74684790e+00  3.74504027e-06  1.71166721e-03 -1.95740090e-06
  2.20186550e-05 -1.20826682e-06  3.21703020e-04 -7.53987139e-03
  2.41364067e-02  7.63162650e-05 -1.93527185e-02]","0.7743471860141239"
"(1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1)","[ 4.73484626e+00  3.78679561e-06  1.71973526e-03 -1.97694233e-06
  2.20049748e-05 -1.20745935e-06  3.21055695e-04 -7.63587639e-03
  2.40792156e-02  7.63556661e-05 -3.17560359e-04]","0.7757135178371783"
"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[ 1.09280633e+01  2.64337819e-06 -4.38268992e-04 -4.10558572e-07
  7.45075486e-07 -1.24621749e-07  1.64600756e-03 -3.21481468e-02
  1.36304837e-02  3.41036912e-03 -2.24959092e-02]","0.8132597923861333"
"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1)","[ 1.09255193e+01  2.67811262e-06 -4.38101521e-04 -4.15214605e-07
  7.45067389e-07 -1.24620311e-07  1.64585680e-03 -3.25237234e-02
  1.36307040e-02  3.41091674e-03 -3.69111419e-04]","0.8150579780442718"
"(1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0)","[ 1.57541492e+01  2.62367924e-06 -6.82885046e-04 -4.07910726e-07
  7.59192616e-07 -1.27154600e-07  1.94380214e-03 -3.29330427e-02
  1.36326172e-02  3.84117054e-05 -2.24937954e-02]","0.8123446702139736"
"(1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1)","[ 1.57384342e+01  2.65818144e-06 -6.82048905e-04 -4.12525633e-07
  7.59149063e-07 -1.27146895e-07  1.94282533e-03 -3.33068907e-02
  1.36328368e-02  3.84662125e-05 -3.69084299e-04]","0.8141448738414858"
"(1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0)","[ 4.39309867e+00  3.33671425e-06  1.11064051e-03 -5.04448388e-07
  6.74789877e-07 -1.11464511e-07  1.00655926e-03 -2.84138425e-02
  2.61767627e-02  4.77961023e-03 -2.24990878e-02]","0.7923488588641611"
"(1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1)","[ 4.40205966e+00  3.37560813e-06  1.11589329e-03 -5.09660117e-07
  6.74578240e-07 -1.11424056e-07  1.00598113e-03 -2.87387405e-02
  2.61282204e-02  4.77762521e-03 -3.68515902e-04]","0.793943480985745"
"(1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0)","[ 9.20213791e+00  3.33222578e-06  8.77544860e-04 -5.03806053e-07
  6.88411331e-07 -1.13903709e-07  1.29929206e-03 -2.91705451e-02
  2.60922012e-02  6.06069451e-05 -2.24968884e-02]","0.7910393660357868"
"(1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1)","[ 9.19812449e+00  3.37129917e-06  8.83421147e-04 -5.09069301e-07
  6.88161409e-07 -1.13856331e-07  1.29791070e-03 -2.94942034e-02
  2.60439495e-02  6.06198288e-05 -3.68493494e-04]","0.7926379365506897"
"(1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0)","[ 4.71108140e+00  2.65689850e-06  3.01148350e-04 -4.02406618e-07
  7.11844720e-07 -1.18563981e-07  1.21302446e-03 -8.69204778e-03
  1.31581305e-02  4.74360742e-03 -2.00257274e-02]","0.7985060472532253"
"(1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1)","[ 4.68465525e+00  2.69078678e-06  3.04163352e-04 -4.06843587e-07
  7.11709267e-07 -1.18539347e-07  1.21120923e-03 -8.80195547e-03
  1.31565191e-02  4.74927656e-03 -3.28970897e-04]","0.8000835889531731"
"(1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0)","[ 9.67356539e+00  2.63663618e-06  5.23605232e-05 -3.99410723e-07
  7.26265726e-07 -1.21150804e-07  1.51727419e-03 -8.93738308e-03
  1.31579044e-02  5.94950807e-05 -2.00076260e-02]","0.797150179722792"
"(1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1)","[ 9.63609139e+00  2.67007212e-06  5.59304312e-05 -4.03726343e-07
  7.26099402e-07 -1.21120671e-07  1.51475971e-03 -9.04690625e-03
  1.31563011e-02  5.96250334e-05 -3.28688148e-04]","0.7987288645616569"
"(1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0)","[-3.00449318e+00  3.47088635e-06  2.06484191e-03 -5.14347941e-07
  6.32333431e-07 -1.03707108e-07  4.78848902e-04 -7.15222241e-03
  2.42039134e-02  6.36635547e-03 -1.93686717e-02]","0.7754792766607497"
"(1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1)","[-3.01023467e+00  3.51021947e-06  2.07262207e-03 -5.19587587e-07
  6.32015536e-07 -1.03647190e-07  4.77102685e-04 -7.24825078e-03
  2.41464609e-02  6.36751795e-03 -3.17804470e-04]","0.7768429404654963"
"(1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0)","[ 2.01396094e+00  3.47073029e-06  1.82668026e-03 -5.14069419e-07
  6.46347626e-07 -1.06214749e-07  7.81633106e-04 -7.39171724e-03
  2.40849610e-02  8.55353486e-05 -1.93546411e-02]","0.7736424116940777"
"(1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1)","[ 1.99748739e+00  3.51014310e-06  1.83496839e-03 -5.19258501e-07
  6.45997993e-07 -1.06149077e-07  7.79220145e-04 -7.48754489e-03
  2.40278186e-02  8.55913483e-05 -3.17594841e-04]","0.7750096654138244"
"(1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0)","[ 1.42822716e+01  2.61472629e-06 -6.08254079e-04 -4.07403422e-07
  7.54887784e-07 -1.26382278e-07  6.12628990e-04 -3.27979281e-02
  1.37711773e-02  2.72973190e-03 -2.24947272e-02]","0.8149484189875764"
"(1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1)","[ 1.42810272e+01  2.64966769e-06 -6.08151647e-04 -4.12074365e-07
  7.54883081e-07 -1.26381450e-07  6.12615895e-04 -3.31738516e-02
  1.37714199e-02  2.72999535e-03 -3.69094071e-04]","0.8167470669709567"
"(1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0)","[ 1.86205011e+01  2.59518669e-06 -8.28141270e-04 -4.04858467e-07
  7.67583650e-07 -1.28660326e-07  6.96891533e-04 -3.35049883e-02
  1.37812799e-02  2.92164951e-05 -2.24928557e-02]","0.8142776434221906"
"(1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1)","[ 1.86068261e+01  2.62967163e-06 -8.27408532e-04 -4.09470233e-07
  7.67539272e-07 -1.28652267e-07  6.96635675e-04 -3.38792217e-02
  1.37815035e-02  2.92634826e-05 -3.69069442e-04]","0.8160778814105158"
"(1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0)","[ 6.83168547e+00  3.34041997e-06  1.00834966e-03 -5.05383297e-07
  6.81027177e-07 -1.12574008e-07  3.83804993e-04 -2.88368860e-02
  2.62478315e-02  4.27930664e-03 -2.24980814e-02]","0.7931004385420541"
"(1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1)","[ 6.84120514e+00  3.37878336e-06  1.01357175e-03 -5.10512417e-07
  6.80820061e-07 -1.12534446e-07  3.83636317e-04 -2.91618434e-02
  2.61992813e-02  4.27718630e-03 -3.68498985e-04]","0.7946947830370372"
"(1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0)","[ 1.13111811e+01  3.33632495e-06  7.93584954e-04 -5.04921954e-07
  6.93618714e-07 -1.14827772e-07  4.69779334e-04 -2.95390025e-02
  2.61740132e-02  5.37776526e-05 -2.24960495e-02]","0.7919844026640419"
"(1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1)","[ 1.13084210e+01  3.37528463e-06  7.99391091e-04 -5.10161919e-07
  6.93374546e-07 -1.14781480e-07  4.69373655e-04 -2.98627672e-02
  2.61257325e-02  5.37855964e-05 -3.68478033e-04]","0.79358231346852"
"(1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0)","[ 8.55776684e+00  2.62809369e-06  1.06063870e-04 -3.98837737e-07
  7.23102162e-07 -1.20583823e-07  4.88263518e-04 -8.92252732e-03
  1.32922005e-02  3.94554950e-03 -2.00251189e-02]","0.7999262213732699"
"(1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1)","[ 8.53655583e+00  2.66209531e-06  1.08825867e-04 -4.03264510e-07
  7.22981847e-07 -1.20561908e-07  4.87827131e-04 -9.03271800e-03
  1.32906242e-02  3.95004654e-03 -3.28960580e-04]","0.8015037335738442"
"(1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0)","[ 1.31160414e+01  2.60728017e-06 -1.22925533e-04 -3.95840185e-07
  7.36363660e-07 -1.22962703e-07  5.76602752e-04 -9.14989355e-03
  1.33019418e-02  4.81145133e-05 -2.00112632e-02]","0.7988730128762306"
"(1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1)","[ 1.30846105e+01  2.64082689e-06 -1.19653958e-04 -4.00183595e-07
  7.36215141e-07 -1.22935788e-07  5.75966119e-04 -9.25971137e-03
  1.33003609e-02  4.82223428e-05 -3.28744627e-04]","0.8004515390484603"
"(1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0)","[-3.80089169e-02  3.47677053e-06  1.93695068e-03 -5.15258203e-07
  6.40079584e-07 -1.05087261e-07  2.30260731e-04 -7.31095184e-03
  2.42426696e-02  5.73853328e-03 -1.93632533e-02]","0.7759427604897514"
"(1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1)","[-4.09260058e-02  3.51571463e-06  1.94459286e-03 -5.20401375e-07
  6.39766426e-07 -1.05028075e-07  2.29789107e-04 -7.40710744e-03
  2.41852273e-02  5.73903656e-03 -3.17715256e-04]","0.7773056942792882"
"(1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0)","[ 4.74574606e+00  3.47699464e-06  1.71217868e-03 -5.15125480e-07
  6.53341178e-07 -1.07459072e-07  3.21682671e-04 -7.53976344e-03
  2.41364499e-02  7.63200181e-05 -1.93526161e-02]","0.7743462964634517"
"(1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1)","[ 4.73373954e+00  3.51605169e-06  1.72024858e-03 -5.20259191e-07
  6.53001091e-07 -1.07394992e-07  3.21035231e-04 -7.63576814e-03
  2.40792616e-02  7.63594359e-05 -3.17558683e-04]","0.7757126202009698"
"(1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0)","[ 1.09268480e+01  2.64339843e-06 -4.37958938e-04 -4.10571644e-07
  5.62288865e-07 -6.28905176e-07  1.64593362e-03 -3.21477684e-02
  1.36303672e-02  3.41062730e-03 -2.24959100e-02]","0.8132580772135826"
"(1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1)","[ 1.09243097e+01  2.67798221e-06 -4.37790591e-04 -4.15239930e-07
  5.62282005e-07 -6.28896535e-07  1.64578325e-03 -3.25233450e-02
  1.36305872e-02  3.41117369e-03 -3.69111429e-04]","0.8150562629170974"
"(1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0)","[ 1.57529472e+01  2.62353421e-06 -6.82568597e-04 -4.07875095e-07
  5.72179417e-07 -6.40884600e-07  1.94372872e-03 -3.29326612e-02
  1.36324978e-02  3.84158327e-05 -2.24937962e-02]","0.8123428702090372"
"(1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1)","[ 1.57372235e+01  2.65821542e-06 -6.81732541e-04 -4.12529560e-07
  5.72146765e-07 -6.40845136e-07  1.94275137e-03 -3.33065079e-02
  1.36327176e-02  3.84703700e-05 -3.69084310e-04]","0.814143074116809"
"(1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0)","[ 4.39207396e+00  3.33664123e-06  1.11089476e-03 -5.04424661e-07
  5.16927187e-07 -5.71332647e-07  1.00649942e-03 -2.84135475e-02
  2.61766023e-02  4.77982813e-03 -2.24990884e-02]","0.7923476249933064"
"(1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1)","[ 4.40107535e+00  3.37544496e-06  1.11614547e-03 -5.09621506e-07
  5.16788956e-07 -5.71150486e-07  1.00592386e-03 -2.87384524e-02
  2.61280594e-02  4.77783449e-03 -3.68515918e-04]","0.7939422484046439"
"(1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0)","[ 9.20114972e+00  3.33216795e-06  8.77802506e-04 -5.03818043e-07
  5.26479822e-07 -5.82871487e-07  1.29923440e-03 -2.91702523e-02
  2.60920365e-02  6.06103412e-05 -2.24968889e-02]","0.7910380620553498"
"(1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1)","[ 9.19714263e+00  3.37114421e-06  8.83678107e-04 -5.09041648e-07
  5.26312570e-07 -5.82653048e-07  1.29785342e-03 -2.94939128e-02
  2.60437849e-02  6.06232031e-05 -3.68493517e-04]","0.792636634083285"
"(1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0)","[ 4.70997615e+00  2.65664082e-06  3.01439641e-04 -4.02389312e-07
  5.39482576e-07 -6.00749465e-07  1.21295745e-03 -8.69194047e-03
  1.31580213e-02  4.74384216e-03 -2.00257345e-02]","0.7985045347845147"
"(1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1)","[ 4.68354279e+00  2.69081012e-06  3.04453645e-04 -4.06859501e-07
  5.39388151e-07 -6.00632810e-07  1.21114186e-03 -8.80184817e-03
  1.31564104e-02  4.74951282e-03 -3.28971015e-04]","0.8000820772844961"
"(1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0)","[ 9.67242097e+00  2.63608082e-06  5.26659101e-05 -3.99296658e-07
  5.49581407e-07 -6.12975591e-07  1.51720452e-03 -8.93727134e-03
  1.31577908e-02  5.94990097e-05 -2.00076336e-02]","0.7971485855792932"
"(1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1)","[ 9.63497625e+00  2.67022904e-06  5.62267787e-05 -4.03761056e-07
  5.49465130e-07 -6.12832496e-07  1.51469173e-03 -9.04679740e-03
  1.31561897e-02  5.96288619e-05 -3.28688269e-04]","0.798727271421794"
"(1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0)","[-3.00538611e+00  3.47101399e-06  2.06506943e-03 -5.14414555e-07
  4.87778512e-07 -5.35212277e-07  4.78797256e-04 -7.15214462e-03
  2.42037795e-02  6.36654532e-03 -1.93686810e-02]","0.7754782621905023"
"(1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1)","[-3.01117167e+00  3.51029488e-06  2.07285197e-03 -5.19569522e-07
  4.87567103e-07 -5.34938901e-07  4.77048262e-04 -7.24817116e-03
  2.41463282e-02  6.36771720e-03 -3.17804637e-04]","0.7768419277348872"
"(1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0)","[ 2.01305742e+00  3.47094424e-06  1.82691381e-03 -5.14087955e-07
  4.97613717e-07 -5.47081076e-07  7.81580821e-04 -7.39163815e-03
  2.40848242e-02  8.55384532e-05 -1.93546512e-02]","0.7736413313089977"
"(1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1)","[ 1.99659907e+00  3.50993293e-06  1.83520104e-03 -5.19257484e-07
  4.97381255e-07 -5.46782371e-07  7.79168733e-04 -7.48746651e-03
  2.40276818e-02  8.55944012e-05 -3.17595002e-04]","0.7750085869601753"
"(1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0)","[ 1.42810835e+01  2.61482840e-06 -6.07940370e-04 -4.07382014e-07
  5.69187743e-07 -6.37270098e-07  6.12606383e-04 -3.27975499e-02
  1.37710567e-02  2.72998218e-03 -2.24947274e-02]","0.81494664578534"
"(1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1)","[ 1.42798432e+01  2.64921982e-06 -6.07838484e-04 -4.12020622e-07
  5.69179775e-07 -6.37258761e-07  6.12593374e-04 -3.31734750e-02
  1.37712995e-02  2.73024477e-03 -3.69094081e-04]","0.8167452937918462"
"(1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0)","[ 1.86193688e+01  2.59538329e-06 -8.27824716e-04 -4.04867387e-07
  5.78077343e-07 -6.48036775e-07  6.96869985e-04 -3.35046152e-02
  1.37811571e-02  2.92203488e-05 -2.24928560e-02]","0.8142757929366214"
"(1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1)","[ 1.86056782e+01  2.62978766e-06 -8.27091777e-04 -4.09467799e-07
  5.78048626e-07 -6.48002020e-07  6.96613826e-04 -3.38788469e-02
  1.37813809e-02  2.92673899e-05 -3.69069454e-04]","0.8160760311721793"
"(1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0)","[ 6.83072672e+00  3.33971511e-06  1.00860285e-03 -5.05276970e-07
  5.21361069e-07 -5.76655362e-07  3.83787668e-04 -2.88366013e-02
  2.62476681e-02  4.27950884e-03 -2.24980821e-02]","0.7930991741351309"
"(1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1)","[ 6.84024356e+00  3.37878457e-06  1.01382476e-03 -5.10503224e-07
  5.21222094e-07 -5.76471711e-07  3.83618921e-04 -2.91615582e-02
  2.61991173e-02  4.27738911e-03 -3.68498998e-04]","0.7946935199255779"
"(1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0)","[ 1.13102303e+01  3.33638807e-06  7.93842198e-04 -5.04945530e-07
  5.30199131e-07 -5.87326481e-07  4.69762137e-04 -2.95387157e-02
  2.61738460e-02  5.37808934e-05 -2.24960502e-02]","0.7919830729920655"
"(1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1)","[ 1.13074687e+01  3.37551648e-06  7.99648929e-04 -5.10166698e-07
  5.30033966e-07 -5.87110366e-07  4.69356434e-04 -2.98624799e-02
  2.61255647e-02  5.37888418e-05 -3.68478045e-04]","0.7935809853019615"
"(1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0)","[ 8.55664929e+00  2.62823137e-06  1.06362719e-04 -3.98846381e-07
  5.47386683e-07 -6.10329582e-07  4.88242262e-04 -8.92241785e-03
  1.32920863e-02  3.94578493e-03 -2.00251262e-02]","0.7999246458823883"
"(1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1)","[ 8.53545723e+00  2.66214230e-06  1.09120100e-04 -4.03237990e-07
  5.47305701e-07 -6.10230229e-07  4.87806241e-04 -9.03261035e-03
  1.32905114e-02  3.95027797e-03 -3.28960701e-04]","0.8015021588120695"
"(1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0)","[ 1.31149542e+01  2.60706849e-06 -1.22625530e-04 -3.95825534e-07
  5.56677833e-07 -6.21579746e-07  5.76582070e-04 -9.14978494e-03
  1.33018265e-02  4.81182140e-05 -2.00112703e-02]","0.7988713609730581"
"(1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1)","[ 1.30835252e+01  2.64088347e-06 -1.19355178e-04 -4.00226464e-07
  5.56573554e-07 -6.21451288e-07  5.75945463e-04 -9.25960292e-03
  1.33002458e-02  4.82260373e-05 -3.28744736e-04]","0.8004498880644053"
"(1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0)","[-3.99596528e-02  3.47674818e-06  1.93723010e-03 -5.15294700e-07
  4.93258708e-07 -5.41798769e-07  2.30224716e-04 -7.31082382e-03
  2.42425618e-02  5.73894459e-03 -1.93632653e-02]","0.7759417109309932"
"(1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1)","[-4.17146687e-02  3.51549143e-06  1.94481864e-03 -5.20326706e-07
  4.93051731e-07 -5.41529485e-07  2.29775045e-04 -7.40703454e-03
  2.41850881e-02  5.73920289e-03 -3.17715413e-04]","0.777304646427676"
"(1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0)","[ 4.74489720e+00  3.47679411e-06  1.71241192e-03 -5.15123283e-07
  5.02574236e-07 -5.53034369e-07  3.21667458e-04 -7.53968646e-03
  2.41363090e-02  7.63229112e-05 -1.93526253e-02]","0.7743451837942488"
"(1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1)","[ 4.73290675e+00  3.51585401e-06  1.72048132e-03 -5.20252331e-07
  5.02349389e-07 -5.52744464e-07  3.21020314e-04 -7.63569198e-03
  2.40791197e-02  7.63622743e-05 -3.17558838e-04]","0.7757115094273067"
"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0)","[ 1.09333979e+01  2.64341170e-06 -4.39647499e-04 -4.10564733e-07
  4.10848475e-05 -3.32480504e-07  1.64633202e-03 -3.21498176e-02
  1.36309944e-02  3.40923589e-03 -2.24959070e-02]","0.8132648682928041"
"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1)","[ 1.09308490e+01  2.67774870e-06 -4.39479481e-04 -4.15170697e-07
  4.10842774e-05 -3.32475769e-07  1.64618088e-03 -3.25253928e-02
  1.36312147e-02  3.40978457e-03 -3.69111376e-04]","0.8150630537518345"
"(1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0)","[ 1.57594792e+01  2.62365127e-06 -6.84295813e-04 -4.07884218e-07
  4.21019184e-05 -3.40962883e-07  1.94412758e-03 -3.29347376e-02
  1.36331423e-02  3.83934041e-05 -2.24937931e-02]","0.8123501213445913"
"(1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1)","[ 1.57437561e+01  2.65865486e-06 -6.83459905e-04 -4.12577725e-07
  4.20985191e-05 -3.40934533e-07  1.94315018e-03 -3.33085843e-02
  1.36333617e-02  3.84479395e-05 -3.69084259e-04]","0.814150323726735"
"(1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0)","[ 4.39732697e+00  3.33658737e-06  1.10955508e-03 -5.04397476e-07
  3.56600677e-05 -2.86659541e-07  1.00680636e-03 -2.84150883e-02
  2.61774736e-02  4.77871123e-03 -2.24990862e-02]","0.7923520022061351"
"(1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1)","[ 4.40631837e+00  3.37577922e-06  1.11480642e-03 -5.09677119e-07
  3.56429589e-05 -2.86514129e-07  1.00623005e-03 -2.87399894e-02
  2.61289306e-02  4.77671975e-03 -3.68515853e-04]","0.7939466186460102"
"(1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0)","[ 9.20637725e+00  3.33213840e-06  8.76428199e-04 -5.03792317e-07
  3.66382971e-05 -2.94812985e-07  1.29954041e-03 -2.91718126e-02
  2.60929351e-02  6.05923762e-05 -2.24968862e-02]","0.7910428079910474"
"(1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1)","[ 9.20237285e+00  3.37113639e-06  8.82304587e-04 -5.09040556e-07
  3.66187115e-05 -2.94646987e-07  1.29815970e-03 -2.94954714e-02
  2.60446822e-02  6.06052284e-05 -3.68493448e-04]","0.7926413718150027"
"(1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0)","[ 4.71595557e+00  2.65683526e-06  2.99881777e-04 -4.02427759e-07
  3.86208372e-05 -3.11829045e-07  1.21332034e-03 -8.69251534e-03
  1.31585976e-02  4.74257214e-03 -2.00256943e-02]","0.7985102359606111"
